transaction_id,customer_id,product_id,quantity,timestamp
2488,CUST_37,PROD_86,2,2026-01-16 03:28:08
2489,CUST_390,PROD_54,2,2025-12-31 15:36:15
2490,CUST_440,PROD_94,1,2026-01-06 02:25:24
2491,CUST_371,PROD_61,2,2026-01-02 23:03:51
2492,CUST_152,PROD_12,2,2025-12-29 23:06:34
2493,CUST_380,PROD_1,5,2026-01-10 23:21:33
2494,CUST_461,PROD_50,5,2026-01-09 10:04:43
2495,CUST_343,PROD_10,1,2025-12-30 19:36:48
2496,CUST_211,PROD_42,5,2026-01-19 18:13:54
2497,CUST_236,PROD_100,4,2026-01-02 09:15:03
2498,CUST_23,PROD_85,1,2026-01-26 10:14:08
2499,CUST_339,PROD_23,4,2026-01-05 04:39:50
2500,CUST_147,PROD_63,3,2026-01-21 14:52:41
2501,CUST_366,PROD_74,3,2026-01-25 00:10:38
2502,CUST_54,PROD_44,5,2026-01-20 19:47:26
2503,CUST_352,PROD_89,3,2026-01-01 19:57:11
2504,CUST_355,PROD_11,3,2026-01-25 19:45:46
2505,CUST_442,PROD_17,1,2026-01-21 02:13:17
2506,CUST_173,PROD_56,3,2026-01-07 07:09:53
2507,CUST_249,PROD_100,1,2026-01-15 21:38:03
2508,CUST_1,PROD_22,2,2026-01-05 18:11:01
2509,CUST_389,PROD_29,4,2026-01-27 02:31:06
2510,CUST_493,PROD_49,3,2026-01-07 10:47:09
2511,CUST_428,PROD_92,3,2026-01-03 18:35:53
2512,CUST_289,PROD_18,4,2026-01-20 12:36:48
2513,CUST_343,PROD_18,3,2026-01-20 19:32:12
2514,CUST_62,PROD_55,5,2026-01-07 14:18:31
2515,CUST_452,PROD_14,3,2026-01-02 18:25:43
2516,CUST_197,PROD_100,4,2026-01-26 10:16:10
2517,CUST_490,PROD_1,1,2026-01-19 01:45:16
2518,CUST_91,PROD_27,2,2026-01-19 14:01:36
2519,CUST_434,PROD_23,3,2025-12-30 11:15:17
2520,CUST_322,PROD_88,2,2026-01-19 17:54:12
2521,CUST_255,PROD_38,3,2026-01-08 13:17:09
2522,CUST_221,PROD_45,5,2026-01-06 01:51:52
2523,CUST_87,PROD_56,4,2026-01-15 22:23:31
2524,CUST_96,PROD_15,2,2026-01-18 12:18:11
2525,CUST_430,PROD_16,4,2026-01-02 13:39:51
2526,CUST_245,PROD_92,5,2026-01-27 05:51:48
2527,CUST_6,PROD_4,3,2026-01-02 06:33:44
2528,CUST_244,PROD_20,2,2026-01-08 18:28:37
2529,CUST_255,PROD_30,2,2026-01-25 20:21:40
2530,CUST_350,PROD_27,4,2026-01-12 14:18:22
2531,CUST_36,PROD_94,5,2026-01-14 07:34:10
2532,CUST_431,PROD_46,1,2026-01-10 20:44:47
2533,CUST_441,PROD_36,3,2026-01-18 01:43:51
2534,CUST_435,PROD_60,5,2026-01-18 03:14:58
2535,CUST_156,PROD_19,4,2026-01-26 21:34:39
2536,CUST_123,PROD_23,4,2026-01-12 08:21:54
2537,CUST_486,PROD_10,5,2026-01-21 16:33:25
2538,CUST_227,PROD_62,5,2026-01-20 18:04:02
2539,CUST_229,PROD_13,3,2025-12-29 07:48:51
2540,CUST_166,PROD_53,3,2026-01-14 02:52:34
2541,CUST_179,PROD_66,4,2026-01-24 12:29:40
2542,CUST_76,PROD_86,2,2026-01-06 10:07:14
2543,CUST_20,PROD_62,2,2025-12-29 02:42:03
2544,CUST_246,PROD_20,2,2026-01-12 23:10:46
2545,CUST_306,PROD_73,2,2026-01-18 00:11:42
2546,CUST_279,PROD_83,1,2026-01-14 13:27:21
2547,CUST_387,PROD_51,4,2026-01-14 11:53:56
2548,CUST_222,PROD_86,2,2025-12-31 00:24:01
2549,CUST_71,PROD_30,5,2026-01-11 05:14:41
2550,CUST_277,PROD_31,2,2026-01-26 08:19:00
2551,CUST_452,PROD_75,3,2026-01-10 12:43:01
2552,CUST_393,PROD_22,4,2025-12-28 18:18:58
2553,CUST_368,PROD_23,1,2025-12-30 17:30:42
2554,CUST_42,PROD_43,5,2026-01-24 13:18:14
2555,CUST_207,PROD_91,4,2026-01-06 04:52:47
2556,CUST_425,PROD_17,4,2025-12-30 16:32:42
2557,CUST_320,PROD_79,3,2026-01-16 10:30:21
2558,CUST_81,PROD_37,3,2026-01-06 20:36:54
2559,CUST_340,PROD_40,5,2026-01-26 07:03:43
2560,CUST_441,PROD_69,1,2026-01-20 23:48:59
2561,CUST_43,PROD_74,3,2026-01-21 10:57:14
2562,CUST_441,PROD_45,4,2026-01-25 05:57:26
2563,CUST_246,PROD_81,5,2026-01-06 19:58:55
2564,CUST_275,PROD_22,1,2025-12-30 12:20:29
2565,CUST_317,PROD_66,2,2026-01-01 07:59:38
2566,CUST_348,PROD_58,3,2026-01-15 01:09:33
2567,CUST_197,PROD_98,5,2026-01-27 04:46:14
2568,CUST_35,PROD_27,1,2026-01-01 00:15:45
2569,CUST_355,PROD_8,3,2026-01-11 20:13:03
2570,CUST_150,PROD_22,5,2026-01-24 00:01:16
2571,CUST_475,PROD_34,5,2026-01-10 07:35:24
2572,CUST_168,PROD_40,2,2026-01-17 06:26:05
2573,CUST_439,PROD_96,3,2026-01-04 12:24:49
2574,CUST_311,PROD_74,3,2025-12-28 18:47:35
2575,CUST_462,PROD_18,1,2026-01-07 16:08:28
2576,CUST_139,PROD_73,1,2026-01-21 16:08:49
2577,CUST_496,PROD_95,3,2026-01-10 11:52:07
2578,CUST_315,PROD_93,3,2025-12-30 12:27:21
2579,CUST_37,PROD_60,4,2025-12-30 14:02:49
2580,CUST_5,PROD_67,1,2026-01-03 18:53:09
2581,CUST_16,PROD_100,3,2026-01-23 00:26:41
2582,CUST_79,PROD_66,3,2026-01-10 10:48:12
2583,CUST_143,PROD_12,5,2026-01-22 16:48:33
2584,CUST_170,PROD_44,5,2026-01-18 02:59:33
2585,CUST_2,PROD_20,5,2026-01-07 18:27:13
2586,CUST_95,PROD_62,4,2026-01-06 07:07:01
2587,CUST_69,PROD_93,1,2025-12-30 15:13:29
2588,CUST_320,PROD_31,2,2026-01-06 21:08:42
2589,CUST_85,PROD_91,4,2025-12-29 09:53:16
2590,CUST_250,PROD_63,1,2026-01-20 18:21:11
2591,CUST_55,PROD_89,2,2026-01-06 08:29:12
2592,CUST_462,PROD_24,2,2026-01-11 15:36:20
2593,CUST_427,PROD_53,4,2026-01-10 00:59:26
2594,CUST_42,PROD_27,5,2026-01-22 05:50:16
2595,CUST_87,PROD_73,3,2026-01-13 14:01:50
2596,CUST_164,PROD_61,1,2026-01-02 10:10:22
2597,CUST_54,PROD_92,2,2026-01-02 01:56:16
2598,CUST_176,PROD_18,4,2025-12-30 22:56:10
2599,CUST_394,PROD_8,2,2026-01-18 08:32:40
2600,CUST_320,PROD_5,4,2026-01-06 00:25:31
2601,CUST_122,PROD_87,5,2026-01-15 17:39:32
2602,CUST_139,PROD_88,5,2025-12-29 19:40:07
2603,CUST_422,PROD_89,1,2026-01-18 04:28:10
2604,CUST_68,PROD_77,3,2026-01-14 19:34:28
2605,CUST_272,PROD_88,5,2026-01-21 20:45:01
2606,CUST_171,PROD_57,3,2026-01-22 09:38:38
2607,CUST_171,PROD_83,1,2026-01-27 16:28:11
2608,CUST_153,PROD_65,4,2026-01-20 23:06:01
2609,CUST_361,PROD_44,2,2026-01-14 21:43:27
2610,CUST_245,PROD_42,3,2025-12-28 19:07:01
2611,CUST_136,PROD_86,3,2026-01-17 06:18:55
2612,CUST_329,PROD_30,3,2026-01-02 09:18:37
2613,CUST_194,PROD_29,3,2026-01-04 05:44:13
2614,CUST_161,PROD_15,3,2026-01-01 18:58:25
2615,CUST_36,PROD_66,3,2026-01-06 20:30:37
2616,CUST_35,PROD_34,1,2026-01-08 16:09:17
2617,CUST_459,PROD_10,1,2026-01-23 18:54:40
2618,CUST_252,PROD_84,2,2026-01-20 06:01:16
2619,CUST_250,PROD_20,4,2026-01-05 21:07:18
2620,CUST_111,PROD_84,1,2026-01-05 13:31:21
2621,CUST_129,PROD_16,4,2026-01-16 19:09:00
2622,CUST_294,PROD_33,2,2026-01-21 10:20:40
2623,CUST_93,PROD_64,1,2025-12-28 23:49:01
2624,CUST_48,PROD_69,1,2026-01-23 10:57:48
2625,CUST_1,PROD_11,4,2026-01-19 11:48:27
2626,CUST_77,PROD_59,1,2026-01-06 09:43:50
2627,CUST_17,PROD_33,3,2026-01-22 01:48:57
2628,CUST_15,PROD_76,3,2026-01-22 06:03:09
2629,CUST_354,PROD_8,5,2026-01-03 21:44:23
2630,CUST_104,PROD_89,1,2025-12-29 12:41:12
2631,CUST_342,PROD_23,3,2026-01-13 06:50:28
2632,CUST_345,PROD_20,1,2026-01-01 21:29:54
2633,CUST_157,PROD_91,2,2026-01-10 10:28:43
2634,CUST_199,PROD_45,4,2026-01-20 12:19:00
2635,CUST_125,PROD_66,1,2026-01-03 09:11:57
2636,CUST_364,PROD_50,4,2025-12-29 05:33:31
2637,CUST_231,PROD_17,5,2026-01-11 21:00:13
2638,CUST_302,PROD_46,4,2026-01-21 11:23:54
2639,CUST_392,PROD_81,4,2026-01-19 00:21:39
2640,CUST_392,PROD_22,3,2026-01-05 07:54:25
2641,CUST_73,PROD_27,2,2026-01-08 23:53:15
2642,CUST_446,PROD_52,1,2026-01-07 06:18:31
2643,CUST_162,PROD_49,2,2026-01-13 06:23:34
2644,CUST_292,PROD_66,4,2026-01-05 09:56:20
2645,CUST_3,PROD_61,1,2026-01-04 10:32:26
2646,CUST_238,PROD_88,2,2026-01-01 10:32:16
2647,CUST_161,PROD_21,3,2026-01-10 00:17:34
2648,CUST_251,PROD_10,1,2026-01-24 06:02:30
2649,CUST_274,PROD_71,4,2026-01-25 09:38:26
2650,CUST_8,PROD_46,4,2026-01-23 03:24:36
2651,CUST_140,PROD_86,4,2026-01-14 15:39:39
2652,CUST_386,PROD_98,1,2026-01-20 11:32:10
2653,CUST_58,PROD_85,5,2025-12-30 09:14:39
2654,CUST_418,PROD_96,4,2026-01-24 00:22:54
2655,CUST_117,PROD_89,3,2026-01-22 13:27:52
2656,CUST_12,PROD_15,1,2026-01-09 18:15:58
2657,CUST_215,PROD_67,1,2026-01-16 17:29:05
2658,CUST_355,PROD_42,2,2025-12-29 04:18:52
2659,CUST_36,PROD_30,4,2026-01-06 23:41:13
2660,CUST_483,PROD_89,3,2026-01-18 01:47:52
2661,CUST_183,PROD_4,2,2026-01-21 13:27:23
2662,CUST_234,PROD_96,5,2026-01-05 02:43:37
2663,CUST_300,PROD_25,1,2026-01-01 09:08:25
2664,CUST_391,PROD_38,3,2026-01-04 20:28:17
2665,CUST_305,PROD_18,2,2026-01-04 02:54:49
2666,CUST_70,PROD_95,4,2025-12-30 15:58:11
2667,CUST_351,PROD_39,4,2026-01-27 09:29:01
2668,CUST_97,PROD_44,4,2025-12-30 09:40:57
2669,CUST_274,PROD_34,1,2026-01-14 03:21:15
2670,CUST_248,PROD_25,1,2026-01-15 01:28:04
2671,CUST_119,PROD_22,4,2026-01-21 06:46:53
2672,CUST_397,PROD_67,2,2026-01-02 04:49:49
2673,CUST_185,PROD_17,3,2026-01-05 09:40:10
2674,CUST_11,PROD_19,1,2026-01-15 07:50:57
2675,CUST_236,PROD_9,5,2026-01-13 00:18:24
2676,CUST_24,PROD_7,4,2026-01-22 20:38:07
2677,CUST_252,PROD_49,4,2026-01-08 04:48:31
2678,CUST_255,PROD_50,3,2026-01-04 15:49:08
2679,CUST_367,PROD_7,2,2026-01-17 16:57:05
2680,CUST_9,PROD_41,2,2026-01-16 10:53:48
2681,CUST_139,PROD_42,4,2026-01-22 15:15:53
2682,CUST_63,PROD_97,4,2025-12-29 06:46:35
2683,CUST_274,PROD_48,4,2026-01-25 05:49:47
2684,CUST_59,PROD_74,2,2026-01-14 08:53:56
2685,CUST_16,PROD_38,5,2026-01-17 15:05:32
2686,CUST_166,PROD_53,2,2026-01-04 22:49:22
2687,CUST_196,PROD_44,1,2026-01-01 00:29:04
2688,CUST_239,PROD_53,1,2026-01-05 18:59:50
2689,CUST_169,PROD_32,3,2026-01-07 08:06:40
2690,CUST_191,PROD_55,5,2026-01-18 04:15:23
2691,CUST_187,PROD_97,5,2026-01-24 08:35:58
2692,CUST_432,PROD_43,2,2026-01-27 08:47:00
2693,CUST_347,PROD_28,3,2026-01-05 16:24:39
2694,CUST_95,PROD_81,1,2026-01-19 02:10:21
2695,CUST_466,PROD_10,4,2026-01-20 16:46:50
2696,CUST_410,PROD_46,1,2026-01-03 01:24:41
2697,CUST_2,PROD_84,5,2026-01-14 20:11:11
2698,CUST_443,PROD_5,1,2026-01-16 03:40:45
2699,CUST_222,PROD_34,5,2026-01-14 02:11:07
2700,CUST_459,PROD_97,5,2026-01-09 11:10:18
2701,CUST_165,PROD_42,2,2026-01-24 09:18:38
2702,CUST_479,PROD_53,5,2026-01-10 20:44:26
2703,CUST_205,PROD_33,2,2026-01-01 04:33:14
2704,CUST_425,PROD_38,1,2026-01-17 14:33:11
2705,CUST_240,PROD_1,1,2026-01-16 05:18:19
2706,CUST_28,PROD_28,5,2026-01-02 19:33:45
2707,CUST_393,PROD_80,2,2025-12-30 15:16:08
2708,CUST_102,PROD_75,4,2026-01-23 19:28:36
2709,CUST_284,PROD_63,5,2026-01-15 00:08:03
2710,CUST_383,PROD_10,5,2026-01-09 09:53:36
2711,CUST_176,PROD_68,4,2026-01-15 16:31:02
2712,CUST_252,PROD_23,2,2026-01-08 13:12:50
2713,CUST_472,PROD_96,4,2026-01-08 23:33:45
2714,CUST_303,PROD_63,2,2026-01-03 13:27:53
2715,CUST_147,PROD_76,5,2026-01-27 06:54:33
2716,CUST_24,PROD_55,1,2026-01-16 00:07:41
2717,CUST_307,PROD_66,2,2026-01-15 08:11:49
2718,CUST_386,PROD_9,3,2026-01-15 10:50:18
2719,CUST_25,PROD_68,2,2026-01-26 10:52:25
2720,CUST_174,PROD_21,2,2026-01-01 13:27:38
2721,CUST_399,PROD_17,3,2026-01-24 19:44:39
2722,CUST_98,PROD_55,5,2026-01-17 14:28:03
2723,CUST_497,PROD_2,3,2026-01-05 23:13:46
2724,CUST_344,PROD_43,5,2026-01-01 05:09:33
2725,CUST_166,PROD_1,1,2026-01-16 21:46:09
2726,CUST_82,PROD_14,2,2026-01-05 11:30:24
2727,CUST_231,PROD_36,2,2026-01-02 21:17:13
2728,CUST_131,PROD_19,5,2026-01-02 16:03:59
2729,CUST_43,PROD_34,3,2026-01-16 21:10:32
2730,CUST_274,PROD_52,4,2026-01-11 00:21:40
2731,CUST_374,PROD_12,3,2026-01-10 01:46:03
2732,CUST_200,PROD_27,1,2026-01-24 13:59:06
2733,CUST_395,PROD_95,2,2026-01-21 12:37:14
2734,CUST_296,PROD_35,4,2025-12-31 23:05:53
2735,CUST_181,PROD_71,2,2026-01-26 20:15:49
2736,CUST_90,PROD_97,3,2026-01-11 23:46:26
2737,CUST_396,PROD_66,1,2026-01-18 19:32:20
2738,CUST_81,PROD_67,5,2025-12-31 19:43:38
2739,CUST_99,PROD_85,1,2026-01-08 02:12:14
2740,CUST_150,PROD_100,5,2026-01-17 22:49:17
2741,CUST_301,PROD_60,1,2026-01-16 05:16:11
2742,CUST_165,PROD_32,2,2026-01-11 05:28:54
2743,CUST_467,PROD_35,1,2026-01-27 08:03:36
2744,CUST_80,PROD_34,1,2025-12-31 12:53:38
2745,CUST_427,PROD_47,5,2026-01-22 13:44:40
2746,CUST_91,PROD_2,4,2026-01-01 18:17:57
2747,CUST_441,PROD_91,1,2026-01-05 16:21:30
2748,CUST_1,PROD_99,3,2026-01-04 02:18:47
2749,CUST_251,PROD_53,1,2026-01-06 09:11:02
2750,CUST_82,PROD_64,3,2026-01-18 22:31:27
2751,CUST_468,PROD_3,1,2026-01-22 18:42:29
2752,CUST_342,PROD_15,2,2026-01-26 01:20:55
2753,CUST_321,PROD_14,4,2026-01-10 11:19:26
2754,CUST_56,PROD_67,5,2026-01-12 08:01:35
2755,CUST_418,PROD_87,4,2026-01-20 18:49:24
2756,CUST_327,PROD_82,2,2026-01-19 01:24:56
2757,CUST_18,PROD_96,2,2026-01-02 08:32:27
2758,CUST_32,PROD_34,1,2026-01-18 14:44:41
2759,CUST_479,PROD_80,3,2026-01-10 14:39:49
2760,CUST_240,PROD_56,3,2026-01-01 00:04:01
2761,CUST_68,PROD_86,3,2026-01-08 23:51:35
2762,CUST_430,PROD_6,2,2026-01-24 15:28:33
2763,CUST_295,PROD_55,1,2026-01-25 23:06:23
2764,CUST_109,PROD_24,5,2026-01-06 19:19:55
2765,CUST_13,PROD_58,5,2026-01-19 17:56:51
2766,CUST_330,PROD_89,3,2026-01-14 23:07:29
2767,CUST_30,PROD_93,5,2026-01-26 05:07:22
2768,CUST_178,PROD_9,3,2026-01-27 15:39:45
2769,CUST_311,PROD_76,1,2026-01-16 03:38:42
2770,CUST_231,PROD_37,4,2026-01-08 01:36:38
2771,CUST_81,PROD_88,1,2026-01-18 09:14:14
2772,CUST_328,PROD_61,3,2026-01-18 23:24:40
2773,CUST_337,PROD_54,2,2026-01-06 11:45:14
2774,CUST_177,PROD_13,4,2026-01-14 04:35:35
2775,CUST_408,PROD_51,4,2026-01-23 21:26:55
2776,CUST_18,PROD_29,2,2026-01-22 01:51:05
2777,CUST_411,PROD_57,1,2026-01-16 14:59:59
2778,CUST_171,PROD_13,5,2026-01-26 07:54:09
2779,CUST_72,PROD_18,1,2026-01-27 06:49:43
2780,CUST_240,PROD_9,3,2026-01-10 12:58:47
2781,CUST_236,PROD_97,1,2025-12-30 13:56:27
2782,CUST_373,PROD_46,1,2026-01-01 21:26:53
2783,CUST_160,PROD_17,2,2026-01-22 15:06:06
2784,CUST_358,PROD_23,5,2026-01-01 13:47:03
2785,CUST_477,PROD_44,3,2026-01-08 08:42:19
2786,CUST_335,PROD_10,5,2026-01-25 10:25:56
2787,CUST_332,PROD_53,1,2026-01-06 10:40:22
2788,CUST_37,PROD_14,2,2026-01-05 10:38:50
2789,CUST_298,PROD_23,1,2026-01-07 19:46:14
2790,CUST_112,PROD_40,3,2026-01-03 09:14:47
2791,CUST_229,PROD_77,4,2026-01-13 05:42:59
2792,CUST_266,PROD_59,3,2026-01-09 22:53:11
2793,CUST_155,PROD_69,2,2025-12-29 02:35:46
2794,CUST_86,PROD_85,2,2026-01-10 03:26:29
2795,CUST_300,PROD_33,3,2026-01-25 20:34:35
2796,CUST_191,PROD_41,2,2026-01-05 14:28:39
2797,CUST_81,PROD_38,5,2026-01-14 05:19:20
2798,CUST_356,PROD_67,2,2026-01-12 18:47:01
2799,CUST_36,PROD_33,5,2026-01-14 09:39:39
2800,CUST_42,PROD_85,4,2026-01-24 16:21:23
2801,CUST_297,PROD_10,1,2026-01-22 10:08:17
2802,CUST_395,PROD_23,2,2026-01-17 03:38:00
2803,CUST_367,PROD_54,4,2026-01-09 09:26:07
2804,CUST_383,PROD_15,2,2026-01-11 07:53:05
2805,CUST_428,PROD_48,5,2026-01-22 15:44:06
2806,CUST_316,PROD_36,2,2026-01-16 04:30:35
2807,CUST_327,PROD_26,2,2026-01-22 03:34:59
2808,CUST_351,PROD_65,1,2026-01-21 05:18:11
2809,CUST_109,PROD_20,4,2026-01-09 15:13:07
2810,CUST_297,PROD_25,3,2026-01-06 17:58:10
2811,CUST_242,PROD_95,4,2026-01-09 19:44:31
2812,CUST_12,PROD_13,1,2026-01-09 13:44:26
2813,CUST_496,PROD_13,3,2026-01-24 20:42:13
2814,CUST_191,PROD_7,1,2026-01-15 18:01:56
2815,CUST_33,PROD_84,2,2026-01-01 18:11:20
2816,CUST_113,PROD_22,3,2026-01-07 12:30:30
2817,CUST_240,PROD_17,3,2026-01-18 02:26:49
2818,CUST_461,PROD_24,3,2026-01-27 03:55:09
2819,CUST_36,PROD_16,3,2026-01-14 03:41:46
2820,CUST_457,PROD_26,2,2026-01-04 00:27:45
2821,CUST_251,PROD_20,2,2026-01-20 19:33:16
2822,CUST_441,PROD_64,1,2026-01-24 03:42:41
2823,CUST_366,PROD_4,4,2026-01-08 23:42:18
2824,CUST_296,PROD_68,1,2026-01-15 23:41:41
2825,CUST_177,PROD_78,1,2026-01-10 21:44:52
2826,CUST_189,PROD_26,1,2026-01-16 04:02:22
2827,CUST_40,PROD_57,1,2026-01-18 06:13:03
2828,CUST_35,PROD_47,5,2026-01-11 20:06:09
2829,CUST_276,PROD_33,2,2026-01-04 22:22:18
2830,CUST_392,PROD_74,4,2026-01-22 17:28:40
2831,CUST_427,PROD_77,4,2026-01-08 23:29:11
2832,CUST_440,PROD_28,5,2026-01-22 14:11:31
2833,CUST_325,PROD_53,5,2026-01-04 17:34:00
2834,CUST_383,PROD_77,3,2026-01-18 18:45:05
2835,CUST_15,PROD_54,3,2026-01-13 05:22:19
2836,CUST_123,PROD_32,3,2026-01-09 03:47:20
2837,CUST_463,PROD_14,4,2026-01-09 23:19:14
2838,CUST_353,PROD_43,1,2026-01-02 07:36:18
2839,CUST_376,PROD_89,5,2026-01-25 20:26:16
2840,CUST_12,PROD_44,5,2026-01-14 21:37:27
2841,CUST_484,PROD_9,1,2026-01-13 20:10:00
2842,CUST_455,PROD_36,2,2026-01-11 16:25:42
2843,CUST_48,PROD_68,4,2026-01-02 00:17:11
2844,CUST_481,PROD_4,4,2026-01-08 12:44:45
2845,CUST_411,PROD_76,2,2026-01-26 07:01:04
2846,CUST_129,PROD_4,4,2026-01-08 03:53:24
2847,CUST_391,PROD_82,4,2026-01-06 06:44:49
2848,CUST_205,PROD_34,3,2025-12-30 18:09:37
2849,CUST_319,PROD_70,1,2026-01-06 10:51:51
2850,CUST_252,PROD_97,3,2026-01-04 11:29:42
2851,CUST_49,PROD_81,1,2026-01-25 10:21:23
2852,CUST_390,PROD_85,3,2026-01-21 06:55:36
2853,CUST_415,PROD_42,5,2026-01-23 21:22:01
2854,CUST_492,PROD_88,3,2026-01-16 03:41:19
2855,CUST_283,PROD_35,4,2026-01-14 23:43:08
2856,CUST_30,PROD_53,5,2025-12-30 23:50:34
2857,CUST_329,PROD_14,5,2026-01-19 02:25:34
2858,CUST_3,PROD_63,2,2025-12-29 00:58:34
2859,CUST_448,PROD_90,3,2026-01-14 06:09:26
2860,CUST_383,PROD_50,2,2026-01-27 18:13:21
2861,CUST_417,PROD_50,5,2026-01-09 09:05:02
2862,CUST_442,PROD_18,5,2025-12-31 20:57:07
2863,CUST_429,PROD_34,2,2026-01-24 22:31:19
2864,CUST_207,PROD_87,5,2026-01-24 02:15:28
2865,CUST_152,PROD_80,3,2026-01-19 17:00:45
2866,CUST_198,PROD_35,2,2026-01-15 13:58:56
2867,CUST_451,PROD_55,4,2026-01-16 17:55:08
2868,CUST_98,PROD_95,4,2026-01-08 09:41:55
2869,CUST_146,PROD_98,1,2025-12-29 04:24:04
2870,CUST_196,PROD_91,4,2026-01-06 17:14:07
2871,CUST_344,PROD_37,1,2026-01-07 03:00:10
2872,CUST_293,PROD_63,1,2026-01-22 22:49:50
2873,CUST_441,PROD_80,2,2026-01-09 21:58:21
2874,CUST_461,PROD_85,4,2026-01-10 03:04:42
2875,CUST_402,PROD_26,5,2026-01-08 22:19:43
2876,CUST_350,PROD_98,1,2026-01-07 10:56:46
2877,CUST_7,PROD_55,4,2026-01-12 15:07:32
2878,CUST_435,PROD_6,3,2026-01-26 05:58:22
2879,CUST_305,PROD_47,4,2026-01-19 07:31:39
2880,CUST_422,PROD_3,5,2025-12-30 06:24:50
2881,CUST_65,PROD_14,4,2026-01-07 22:44:09
2882,CUST_77,PROD_29,1,2026-01-13 23:03:39
2883,CUST_198,PROD_61,4,2026-01-02 05:53:10
2884,CUST_454,PROD_28,1,2026-01-05 06:11:49
2885,CUST_73,PROD_99,5,2026-01-26 21:44:29
2886,CUST_299,PROD_79,1,2025-12-29 09:28:01
2887,CUST_68,PROD_35,5,2026-01-08 13:28:06
2888,CUST_84,PROD_43,5,2026-01-02 16:24:28
2889,CUST_99,PROD_78,5,2026-01-04 16:02:50
2890,CUST_221,PROD_85,3,2026-01-07 04:57:11
2891,CUST_83,PROD_49,2,2026-01-16 23:39:12
2892,CUST_95,PROD_66,3,2026-01-25 04:27:53
2893,CUST_278,PROD_75,5,2026-01-12 16:59:17
2894,CUST_454,PROD_71,1,2026-01-19 16:32:07
2895,CUST_499,PROD_91,4,2026-01-05 06:43:15
2896,CUST_302,PROD_82,5,2025-12-28 22:54:23
2897,CUST_288,PROD_88,5,2026-01-16 22:48:36
2898,CUST_112,PROD_43,3,2026-01-10 09:40:08
2899,CUST_481,PROD_82,3,2026-01-24 21:01:09
2900,CUST_242,PROD_43,5,2026-01-01 14:12:31
2901,CUST_199,PROD_43,5,2025-12-29 00:31:33
2902,CUST_353,PROD_93,4,2026-01-13 13:07:38
2903,CUST_52,PROD_51,1,2026-01-08 11:58:17
2904,CUST_125,PROD_30,4,2026-01-03 20:50:27
2905,CUST_306,PROD_12,3,2026-01-03 19:48:50
2906,CUST_472,PROD_89,1,2026-01-10 22:34:47
2907,CUST_423,PROD_73,3,2026-01-15 18:00:20
2908,CUST_402,PROD_57,1,2026-01-13 10:45:11
2909,CUST_167,PROD_39,4,2026-01-27 13:22:48
2910,CUST_220,PROD_2,4,2025-12-29 00:45:29
2911,CUST_365,PROD_65,3,2026-01-19 16:09:44
2912,CUST_136,PROD_43,5,2025-12-29 04:38:53
2913,CUST_430,PROD_14,2,2026-01-07 17:01:52
2914,CUST_257,PROD_11,5,2026-01-01 08:51:20
2915,CUST_224,PROD_83,3,2026-01-06 13:50:51
2916,CUST_116,PROD_26,2,2026-01-25 19:11:22
2917,CUST_461,PROD_10,2,2026-01-05 03:46:34
2918,CUST_416,PROD_48,2,2026-01-02 19:38:04
2919,CUST_56,PROD_26,2,2026-01-20 07:26:08
2920,CUST_226,PROD_67,3,2026-01-23 21:28:00
2921,CUST_110,PROD_87,2,2026-01-12 04:10:39
2922,CUST_323,PROD_16,2,2026-01-17 07:54:32
2923,CUST_83,PROD_74,1,2026-01-06 21:16:49
2924,CUST_37,PROD_33,1,2026-01-07 19:38:35
2925,CUST_181,PROD_67,2,2026-01-02 16:55:10
2926,CUST_91,PROD_90,3,2025-12-31 05:25:17
2927,CUST_314,PROD_100,4,2026-01-23 15:50:37
2928,CUST_291,PROD_56,5,2026-01-20 18:00:16
2929,CUST_228,PROD_13,3,2026-01-04 10:22:31
2930,CUST_320,PROD_48,1,2026-01-06 06:54:40
2931,CUST_474,PROD_55,1,2026-01-14 00:58:46
2932,CUST_203,PROD_57,5,2026-01-23 06:04:51
2933,CUST_220,PROD_88,4,2026-01-02 07:37:42
2934,CUST_230,PROD_67,4,2026-01-13 06:23:39
2935,CUST_238,PROD_24,1,2026-01-15 07:51:46
2936,CUST_228,PROD_60,4,2026-01-27 03:30:11
2937,CUST_2,PROD_93,3,2026-01-03 15:50:16
2938,CUST_311,PROD_11,1,2026-01-04 05:52:00
2939,CUST_435,PROD_18,2,2026-01-02 14:33:26
2940,CUST_242,PROD_58,5,2026-01-08 06:11:49
2941,CUST_113,PROD_84,3,2026-01-15 08:19:33
2942,CUST_362,PROD_99,2,2026-01-02 23:13:20
2943,CUST_369,PROD_40,5,2026-01-02 14:02:24
2944,CUST_366,PROD_12,2,2026-01-03 02:00:24
2945,CUST_251,PROD_35,5,2026-01-26 09:37:52
2946,CUST_109,PROD_73,3,2026-01-07 11:36:33
2947,CUST_377,PROD_12,2,2026-01-12 02:15:05
2948,CUST_58,PROD_45,4,2025-12-31 13:50:33
2949,CUST_55,PROD_40,1,2026-01-14 01:03:17
2950,CUST_300,PROD_61,2,2026-01-16 23:20:00
2951,CUST_459,PROD_36,3,2026-01-15 08:48:38
2952,CUST_136,PROD_27,4,2026-01-22 15:42:23
